importance_rank,feature,source_group,data_type,definition,model_use,intuitive_risk_direction,intuitive_reason,observed_model_direction,direct_mean_abs_shap_log_odds,missing_indicator_mean_abs_shap_log_odds,total_mean_abs_shap_log_odds,direct_gain,missing_indicator_gain,total_gain,split_count,missing_rate,missing_effect_log_odds,value_shap_spearman,value_target_spearman,upper_minus_lower_shap,upper_minus_lower_event_rate_pp,category_effect_detail,shap_share,gain_share,importance_tier,strongest_related_feature,strongest_absolute_association,association_method,related_features_ge_0_50,substitutability_assessment
91,ELEVATORS_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.006662848475332151,0.0004252633998804903,0.007088111875212641,442.37586212158203,57.62288951873779,499.9987516403198,36,0.5358683634313959,0.0007410653142620835,-0.8374280764467059,-0.03184640509534511,-0.02359879829901628,-1.833978025582115,{},0.0022732641975065724,0.0008072934218972032,Tier 3 - supporting,ELEVATORS_MEDI,0.9907645159615391,Spearman rho,"[{""feature"": ""ELEVATORS_MEDI"", ""absolute_association"": 0.990765, ""method"": ""Spearman rho""}, {""feature"": ""ELEVATORS_MODE"", ""absolute_association"": 0.968704, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_AVG"", ""absolute_association"": 0.847763, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MEDI"", ""absolute_association"": 0.840231, ""method"": ""Spearman rho""}, {""feature"": ""FLOORSMAX_MODE"", ""absolute_association"": 0.818672, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
92,BUREAU_DEBT_SUM,Credit bureau,numeric,Credit bureau aggregate: debt sum.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.006755667381987874,0.000192913384839305,0.006948580766827179,1721.987864971161,16.982500076293945,1738.9703650474548,121,0.1664968456652286,0.000686308683898773,0.5607066660634773,0.04584147075309071,0.019136365101525672,3.3273270754067914,{},0.0022285144702568786,0.0028077256832570487,Tier 3 - supporting,BUREAU_DEBT_MAX,0.9882681907192696,Spearman rho,"[{""feature"": ""BUREAU_DEBT_MAX"", ""absolute_association"": 0.988268, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DEBT_MEAN"", ""absolute_association"": 0.940203, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_DEBT_TO_CREDIT"", ""absolute_association"": 0.804252, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_CREDIT_SUM"", ""absolute_association"": 0.674263, ""method"": ""Spearman rho""}, {""feature"": ""BUREAU_ACTIVE_COUNT"", ""absolute_association"": 0.658612, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
93,POS_RECENT_12M_DPD_COUNT,POS/cash loan history,numeric,POS/cash loan history aggregate: recent 12m dpd count.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.006646982092699077,0.0,0.006646982092699077,1343.4098451137543,0.0,1343.4098451137543,62,0.06035510655364537,0.0,0.31136922792624283,0.037706567297489675,0.0035804846707111824,0.19244000419290225,{},0.00213178723457251,0.002169057277271847,Tier 3 - supporting,,,,[],low measured redundancy; not a demonstrated substitute
94,PREV_MIDDLE_YIELD_COUNT,Previous applications,numeric,Previous applications aggregate: middle yield count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.0063671341544473065,0.0,0.0063671341544473065,496.0311818122864,0.0,496.0311818122864,64,0.054328267608992564,0.0,0.6815024706256854,-0.023515719059127742,0.015681388536000852,-1.4718626010843034,{},0.002042035787364336,0.0008008874198570354,Tier 3 - supporting,PREV_APPROVED_COUNT,0.5334300864194578,Spearman rho,"[{""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.53343, ""method"": ""Spearman rho""}, {""feature"": ""POS_CONTRACT_COUNT"", ""absolute_association"": 0.52248, ""method"": ""Spearman rho""}, {""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.516356, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPLICATION_COUNT"", ""absolute_association"": 0.513615, ""method"": ""Spearman rho""}, {""feature"": ""PREV_UNIQUE_APPLICATION_COUNT"", ""absolute_association"": 0.513615, ""method"": ""Spearman rho""}]","related signal, but too weak to treat as a substitute"
95,CC_LIMIT_MEAN,Credit card history,numeric,Credit card history aggregate: limit mean.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> less risk,0.00626435818656075,0.0,0.00626435818656075,1041.2559652328491,0.0,1041.2559652328491,82,0.7222884644568257,0.0,-0.6582745633563093,-0.013388662042546486,-0.04783174873910952,-1.1097621151084467,{},0.002009073987060699,0.0016812023799779349,Tier 3 - supporting,CC_LIMIT_MAX,0.9178893775074286,Spearman rho,"[{""feature"": ""CC_LIMIT_MAX"", ""absolute_association"": 0.917889, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
96,POS_CONTRACT_COUNT,POS/cash loan history,numeric,POS/cash loan history aggregate: contract count.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.005903142836070869,0.0,0.005903142836070869,1234.5820717811584,0.0,1234.5820717811584,38,0.06035510655364537,0.0,-0.8206588425436333,-0.058250764373047076,-0.016379372276262728,-4.03358877022133,{},0.0018932267856741098,0.001993344947505222,Tier 3 - supporting,INST_CONTRACT_COUNT,0.9618063424017831,Spearman rho,"[{""feature"": ""INST_CONTRACT_COUNT"", ""absolute_association"": 0.961806, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPROVED_COUNT"", ""absolute_association"": 0.931444, ""method"": ""Spearman rho""}, {""feature"": ""POS_COMPLETED_MONTH_COUNT"", ""absolute_association"": 0.863942, ""method"": ""Spearman rho""}, {""feature"": ""POS_MONTH_COUNT"", ""absolute_association"": 0.860339, ""method"": ""Spearman rho""}, {""feature"": ""POS_ACTIVE_MONTH_COUNT"", ""absolute_association"": 0.841083, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
97,WALLSMATERIAL_MODE,Application property,categorical,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",most-frequent imputation + ordinal encoding + LightGBM splits,category-dependent,Risk varies by category; no numeric ordering is assumed.,category-dependent,0.00586753446132772,0.0,0.00586753446132772,235.7025797367096,0.0,235.7025797367096,29,0.510980553688729,,,,,,"{""eligible_categories"": 8, ""highest_risk_category"": ""Wooden"", ""highest_risk_event_rate"": 0.0850253807106599, ""highest_risk_mean_shap"": 0.01350504762027453, ""lowest_risk_category"": ""Monolithic"", ""lowest_risk_event_rate"": 0.04797047970479705, ""lowest_risk_mean_shap"": -0.0068925367593640095}",0.0018818066437717121,0.00038056323445088866,Tier 3 - supporting,EMERGENCYSTATE_MODE,0.6820071949904412,Cramer's V,"[{""feature"": ""EMERGENCYSTATE_MODE"", ""absolute_association"": 0.682007, ""method"": ""Cramer's V""}, {""feature"": ""HOUSETYPE_MODE"", ""absolute_association"": 0.56061, ""method"": ""Cramer's V""}]","related signal, but too weak to treat as a substitute"
98,LANDAREA_AVG,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0055832644675841,0.00027045384678005757,0.005853718314364158,907.0159385204315,62.68685007095337,969.7027885913849,91,0.5957682051726755,-0.00036716904548729945,-0.657732773409419,-0.006052929104357291,-0.01960355734776132,-0.3502079076928122,{},0.0018773755974235882,0.0015656732738971737,Tier 3 - supporting,LANDAREA_MEDI,0.9961775019828459,Spearman rho,"[{""feature"": ""LANDAREA_MEDI"", ""absolute_association"": 0.996178, ""method"": ""Spearman rho""}, {""feature"": ""LANDAREA_MODE"", ""absolute_association"": 0.965389, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
99,FLAG_EMP_PHONE,Application verified flags,numeric,"Did client provide work phone (1=YES, 0=NO)",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> more risk,0.005744282912051756,0.0,0.005744282912051756,609.7872428894043,0.0,609.7872428894043,29,0.0,,0.3717235318692005,0.042277366804921224,0.013269454040299852,2.9923766143076223,{},0.001842278016234656,0.000984556918045215,Tier 3 - supporting,EMPLOYMENT_SENTINEL,0.9998658180032235,Spearman rho,"[{""feature"": ""EMPLOYMENT_SENTINEL"", ""absolute_association"": 0.999866, ""method"": ""Spearman rho""}, {""feature"": ""FLAG_DOCUMENT_6"", ""absolute_association"": 0.599367, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
100,CC_PAYMENT_TOTAL_SUM,Credit card history,numeric,Credit card history aggregate: payment total sum.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> less risk,0.005503660671794122,0.0,0.005503660671794122,974.2513127326965,0.0,974.2513127326965,73,0.7222884644568257,0.0,-0.8139235221458171,0.0165237273131513,-0.040389816685517846,2.029980068858567,{},0.0017651068409581519,0.0015730172794703376,Tier 3 - supporting,CC_DRAWINGS_SUM,0.9161163614925478,Spearman rho,"[{""feature"": ""CC_DRAWINGS_SUM"", ""absolute_association"": 0.916116, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_SUM"", ""absolute_association"": 0.894484, ""method"": ""Spearman rho""}, {""feature"": ""CC_RECEIVABLE_MAX"", ""absolute_association"": 0.831003, ""method"": ""Spearman rho""}, {""feature"": ""CC_BALANCE_MAX"", ""absolute_association"": 0.830968, ""method"": ""Spearman rho""}, {""feature"": ""CC_DRAWING_COUNT_SUM"", ""absolute_association"": 0.813361, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
101,EMPLOYMENT_SENTINEL,Application derived,numeric,Whether the source employment-days value used its unknown sentinel.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.005408292751104847,0.0,0.005408292751104847,1122.0365419387817,0.0,1122.0365419387817,27,0.0,,-0.5974907928818507,-0.042262648661639084,-0.017390926566179257,-2.9914745940218883,{},0.001734520912926779,0.0018116299620025277,Tier 3 - supporting,FLAG_EMP_PHONE,0.9998658180032235,Spearman rho,"[{""feature"": ""FLAG_EMP_PHONE"", ""absolute_association"": 0.999866, ""method"": ""Spearman rho""}, {""feature"": ""FLAG_DOCUMENT_6"", ""absolute_association"": 0.599451, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
102,PREV_APPLICATION_AMOUNT_MAX,Previous applications,numeric,Previous applications aggregate: application amount max.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,The aggregate can be beneficial or adverse depending on the underlying behavior and interactions.,higher -> more risk,0.005176974609876892,0.0,0.005176974609876892,1578.474979877472,0.0,1578.474979877472,117,0.054328267608992564,0.0,0.4227829110157658,-0.016364430387599244,0.005269982953179323,-1.4366001121819196,{},0.001660333702292282,0.002548591298886044,Tier 3 - supporting,PREV_CREDIT_MAX,0.969189171768414,Spearman rho,"[{""feature"": ""PREV_CREDIT_MAX"", ""absolute_association"": 0.969189, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_SUM"", ""absolute_association"": 0.916278, ""method"": ""Spearman rho""}, {""feature"": ""PREV_ANNUITY_MAX"", ""absolute_association"": 0.887066, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPLICATION_AMOUNT_MEAN"", ""absolute_association"": 0.877518, ""method"": ""Spearman rho""}, {""feature"": ""PREV_CREDIT_MEAN"", ""absolute_association"": 0.872997, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
103,APARTMENTS_MODE,Application property,numeric,"Normalized information about building where the client lives, What is average (_AVG suffix), modus (_MODE suffix), median (_MEDI suffix) apartment size, common area, living area, age of building, number of elevators, number of entrances, state of the building, number of floor",median imputation + missingness indicator when needed + LightGBM splits,context-dependent,No defensible monotonic sign follows from the field alone.,higher -> less risk,0.0047884935286215576,0.0,0.0047884935286215576,1005.5758810043335,0.0,1005.5758810043335,88,0.510785440197715,0.0,-0.16234607734642115,-0.02314274194962126,0.001269347942049772,-1.408489836347783,{},0.001535741970534394,0.0016235936415642447,Tier 3 - supporting,APARTMENTS_MEDI,0.9700137949334358,Spearman rho,"[{""feature"": ""APARTMENTS_MEDI"", ""absolute_association"": 0.970014, ""method"": ""Spearman rho""}, {""feature"": ""APARTMENTS_AVG"", ""absolute_association"": 0.963154, ""method"": ""Spearman rho""}, {""feature"": ""LIVINGAPARTMENTS_MODE"", ""absolute_association"": 0.960956, ""method"": ""Spearman rho""}, {""feature"": ""LIVINGAPARTMENTS_MEDI"", ""absolute_association"": 0.93572, ""method"": ""Spearman rho""}, {""feature"": ""LIVINGAPARTMENTS_AVG"", ""absolute_association"": 0.931145, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
104,PREV_CREDIT_SUM,Previous applications,numeric,Previous applications aggregate: credit sum.,median imputation + missingness indicator when needed + LightGBM splits,context-dependent,A larger count can mean deeper history or greater credit exposure; composition and recency matter.,higher -> more risk,0.004735416506841357,0.0,0.004735416506841357,2180.766022205353,0.0,2180.766022205353,149,0.054328267608992564,0.0,0.24137331146192947,-0.008864360866367412,-0.00021285192668531313,-0.678525582248303,{},0.0015187193705179986,0.003521044919907643,Tier 3 - supporting,PREV_CREDIT_MAX,0.9406930138225216,Spearman rho,"[{""feature"": ""PREV_CREDIT_MAX"", ""absolute_association"": 0.940693, ""method"": ""Spearman rho""}, {""feature"": ""PREV_APPLICATION_AMOUNT_MAX"", ""absolute_association"": 0.916278, ""method"": ""Spearman rho""}, {""feature"": ""PREV_ANNUITY_MAX"", ""absolute_association"": 0.857606, ""method"": ""Spearman rho""}, {""feature"": ""INST_PAID_SUM"", ""absolute_association"": 0.83382, ""method"": ""Spearman rho""}, {""feature"": ""INST_DUE_SUM"", ""absolute_association"": 0.831049, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
105,INST_SHORT_PAYMENT_RATE,Installment repayments,numeric,Installment repayments aggregate: short payment rate.,median imputation + missingness indicator when needed + LightGBM splits,higher -> more risk,"More arrears, burden, utilization, refusals, or missingness should raise risk.",higher -> more risk,0.004436548159017213,0.0,0.004436548159017213,2091.024730205536,0.0,2091.024730205536,136,0.05263728402020509,0.0,0.5352179158420771,0.056680340857837096,0.009661828934282496,3.62945537757437,{},0.0014228677915872998,0.0033761494487362987,Tier 3 - supporting,INST_SHORTFALL_MEAN,0.9786687986657326,Spearman rho,"[{""feature"": ""INST_SHORTFALL_MEAN"", ""absolute_association"": 0.978669, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORT_PAYMENT_COUNT"", ""absolute_association"": 0.965988, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORTFALL_SUM"", ""absolute_association"": 0.950421, ""method"": ""Spearman rho""}, {""feature"": ""INST_SHORTFALL_MAX"", ""absolute_association"": 0.914173, ""method"": ""Spearman rho""}, {""feature"": ""INST_LATE_DAYS_MEAN"", ""absolute_association"": 0.842805, ""method"": ""Spearman rho""}]",high redundancy candidate; validate with grouped ablation before removing
